created_at	id	entities|user_mentions|screen_name	entities|media|type	favorite_count	retweet_count	retweeted_status|id	retweeted_status|favorite_count	retweeted_status|retweet_count	retweeted_status|created_at	entities|media|url	text
Thu Feb 27 11:39:26 +0000 2014	439001828684877825	mashable	0	0	0	0	0	0	0	0	7 STEM Toys That Put Barbie to Shame http://t.co/QGD7gyJxSR via @mashable
Thu Feb 27 11:32:27 +0000 2014	439000071469035520	projecteve1	0	0	8	438985112227950592	8	8	Thu Feb 27 10:33:01 +0000 2014	0	RT @projecteve1: Why You Should Have a Blog - 10 Great Reasons |Project Eve http://t.co/DRlzEMm4hm http://t.co/p2lFR6WU8L
Thu Feb 27 11:04:14 +0000 2014	438992966729084928	sherylsandberg	0	3	1	0	0	0	0	0	“If you’re offered a seat on a rocket ship, don’t ask what seat. Just get on.” - @sherylsandberg
Mon Feb 24 14:28:32 +0000 2014	437957219099758592	0	0	0	0	0	0	0	0	0	OMG this guy's got chops! http://t.co/5lfdi38tMn
Mon Feb 03 01:59:39 +0000 2014	430158610770186240	selenamarie|PyLadies_pdx	0	0	9	429686254490243072	4	9	Sat Feb 01 18:42:40 +0000 2014	0	RT @selenamarie: Negotating the Job Market - a @PyLadies_pdx panel discussion about transitioning into tech http://t.co/5JZWuh6V1y
Thu Jan 30 17:14:15 +0000 2014	428939227670138880	N_IS_STOLEN|dirn	0	0	3	0	0	0	0	0	“How I Lost My $50,000 Twitter Username” by @N_is_stolen https://t.co/AZAGPhpwLP (thx 4 sharing, @dirn)
Wed Jan 29 16:59:31 +0000 2014	428573129833594881	b0rk|sarah_guido|celiala	0	0	4	428570742880358400	3	4	Wed Jan 29 16:50:02 +0000 2014	0	RT @b0rk: #proposalstrategies: have a Google Hangout where you all brainstorm together. Did this with @sarah_guido and @celiala for OSCON. …
Wed Jan 29 14:11:15 +0000 2014	428530786544144384	TRUCEConf|cczona|CallbackWomen	0	0	1	428487124271120384	1	1	Wed Jan 29 11:17:45 +0000 2014	0	RT @TRUCEConf: @cczona @CallbackWomen thanks for the gist! You might have a look at http://t.co/9zjqNTfk8f and see if there's any to add to…
Wed Jan 29 14:09:05 +0000 2014	428530237916585984	ghc	0	0	7	428253746250788864	6	7	Tue Jan 28 19:50:24 +0000 2014	0	RT @ghc: Don't be afraid to propose sessions that are extremely technical. Women attend #ghc14 with a wide range of skill sets.
Sat Jan 25 00:57:48 +0000 2014	426881555961634816	pycon	0	0	77	424988562010804224	42	77	Sun Jan 19 19:35:43 +0000 2014	0	RT @pycon: PyCon is proud to announce that we will be offering childcare for the first time ever! http://t.co/S1tOqPHwyz Limited space, reg…
Fri Jan 24 00:51:22 +0000 2014	426517547551576064	SarahHaskins|Knewton|nycpython|Spotify	photo	1	2	0	0	0	0	http://t.co/FnOotmjSol	@SarahHaskins talking about @Knewton deployment at @nycpython @spotify meetup http://t.co/FnOotmjSol
Wed Jan 22 16:08:41 +0000 2014	426023622877384704	WomenGirlsLead|abigaildisney	0	0	8	425762482091610112	2	8	Tue Jan 21 22:51:00 +0000 2014	0	RT @WomenGirlsLead: In #NewYork? Join our leadership council member @AbigailDisney for a panel exploring issues of gender-based violence ht…
Sat Jan 18 17:15:24 +0000 2014	424590862291456000	sarah_guido|b0rk|karissamck|jczetta|gallamine|celiala	0	0	1	424197452351012864	1	1	Fri Jan 17 15:12:08 +0000 2014	0	RT @sarah_guido: @b0rk @karissamck @jczetta @gallamine How about Sunday afternoon? @celiala and I are brainstorming then, and we'd like you…
Mon Jan 13 13:45:10 +0000 2014	422726014301515776	fureigh	0	1	1	0	0	0	0	0	Love this! http://t.co/nAqEsrcQ9t @fureigh
Fri Jan 10 13:27:59 +0000 2014	421634528361586688	PyDataConf	0	0	19	421417072347066368	9	19	Thu Jan 09 23:03:54 +0000 2014	0	RT @PyDataConf: Kicking off #PyData LDN 2014 with a Call-For-Proposals!|python, data management, processing, analytics, visualization|http:…
Fri Jan 10 13:13:10 +0000 2014	421630798656053249	CallbackWomen|PyDataConf	0	1	1	0	0	0	0	0	@CallbackWomen CFPs open for @PyDataConf London: python, data management, processing, analytics, visualization http://t.co/Abm24uOl3S
Sat Dec 21 13:35:18 +0000 2013	414388611258122241	roshart	photo	0	431	413589561319501824	184	431	Thu Dec 19 08:40:10 +0000 2013	http://t.co/MCvuGeQZgj	RT @roshart: 1 attempt by #shoebomber = all remove shoes at airport |31 #SchoolShootings since Columbine? |NO CHANGES TO #GUN LAWS http://t…
Sat Dec 21 01:40:52 +0000 2013	414208818898145281	Knewton	0	0	40	414039060538486784	12	40	Fri Dec 20 14:26:19 +0000 2013	0	RT @Knewton: Knewton has raised $51 million to accelerate worldwide growth.||http://t.co/bT9HNm7SZg
Sat Dec 14 21:12:14 +0000 2013	411966888668045312	NCJW|neeratanden|amprog	0	0	5	411170551777222656	3	5	Thu Dec 12 16:27:53 +0000 2013	0	RT @NCJW: There is nothing we can do to live family values more than passing a #paidleave bill - the formidable @neeratanden of @amprog #FA…
Thu Dec 12 04:45:34 +0000 2013	410993809867419648	StephKillianNYC|NYCPyLadies|roguelynn|jessica_nickel|katychuang|celiala	0	0	2	410974281720295424	2	2	Thu Dec 12 03:27:58 +0000 2013	0	RT @StephKillianNYC: Great event tonight with @NYCpyladies. Enjoyed questions/sharing thoughts with @roguelynn &amp; @jessica_nickel. Thanks @k…
Sun Dec 08 15:45:02 +0000 2013	409710218075856896	Coffitivity	0	2	0	0	0	0	0	0	Rebasing git commits with @Coffitivity  #sounds4work
Wed Dec 04 11:50:07 +0000 2013	408201547785699328	trans_books|BluestockingsM	0	0	1	383939472305713152	0	1	Sat Sep 28 13:01:18 +0000 2013	0	RT @trans_books: Call for Submissions: BLUE STOCKINGS #feminist Blog, Zine &amp; Magazine! http://t.co/1jpgluzPhf via @BluestockingsM #trans #q…
Wed Dec 04 11:27:02 +0000 2013	408195736380391424	RepresentPledge|BuzzFeed	0	0	56	408117487448780800	27	56	Wed Dec 04 06:16:06 +0000 2013	0	RT @RepresentPledge: RT @BuzzFeed: 3 Minutes That Prove How The Media Failed Women In 2013 |http://t.co/RhSmnCATAD
Wed Dec 04 10:46:05 +0000 2013	408185430744768513	lalamaguire|DevsLoveBacon	0	0	4	403918191316856832	1	4	Fri Nov 22 16:09:35 +0000 2013	0	RT @lalamaguire: Getting very excited for @DevsLoveBacon 2014! Check out highlights from last year and submit your proposals here http://t.…
Wed Dec 04 10:43:26 +0000 2013	408184765993742336	DBNess|24PullRequests	0	0	6	407294799910567936	2	6	Sun Dec 01 23:47:02 +0000 2013	0	RT @DBNess: Excited it's finally December, time to start @24PullRequests! Submit a "gift" of code every day until Christmas http://t.co/Wm7…
Wed Dec 04 09:48:06 +0000 2013	408170842053705728	ujjwalg|techstars|EdTechAccel	0	0	4	402882117748527105	4	4	Tue Nov 19 19:32:36 +0000 2013	0	RT @ujjwalg: My latest blog post on @techstars a new kind of #school http://t.co/6XEaebgSPF #NewSchool #Startups #edtech @EdTechAccel
Tue Dec 03 18:58:39 +0000 2013	407947002421317632	RepresentPledge	0	0	0	0	0	0	0	0	MissRepresentation is collecting donations for The Representation Project using https://t.co/6bG3tBGRO5 @RepresentPledge #GivingTuesday
Tue Dec 03 16:50:32 +0000 2013	407914763230797825	Knewton|elfster	0	1	0	0	0	0	0	0	I just joined the @Knewton gift exchange via @elfster - looking forward to our #knerd holiday party!
Sat Nov 30 15:21:09 +0000 2013	406805105011216384	_tessr	photo	0	76	405856429325553664	83	76	Thu Nov 28 00:31:28 +0000 2013	http://t.co/FX08B9SotI	RT @_tessr: Which major college hackathon should you go to this season? http://t.co/FX08B9SotI
Sat Nov 30 15:20:49 +0000 2013	406805020789587969	BenedictEvans	photo	0	1022	405730787003097090	420	1022	Wed Nov 27 16:12:12 +0000 2013	http://t.co/mmb7dQg0wj	RT @BenedictEvans: The great Guru boom is over http://t.co/mmb7dQg0wj
Sat Nov 30 15:19:06 +0000 2013	406804587174436864	MacDiva|nprmonkeysee	0	0	1	406164094467969024	0	1	Thu Nov 28 20:54:00 +0000 2013	0	RT @MacDiva: "Going by the traditional Hollywood rules, make no mistake: Peeta is a Movie Girlfriend." http://t.co/c8cFcTlPeB|♥, that @nprm…
Thu Nov 28 19:44:46 +0000 2013	406146668300484608	SwiftAlphaOne	0	2	0	0	0	0	0	0	Don't Throw that Hackathon http://t.co/lzz9NXye4r via @SwiftAlphaOne
Tue Nov 26 02:20:03 +0000 2013	405158980680306688	Lori_Day	0	0	0	0	0	0	0	0	@Lori_Day I believe we're voting for the best business (not the video itself)? The Superbowl ad will be made by Intuit
Tue Nov 26 02:06:56 +0000 2013	405155680086020097	goldieblox	0	0	2	0	0	0	0	0	You can help engineering toys for girls gain visibility at the Superbowl: vote daily for @GoldieBlox  http://t.co/ZbVnUQwqpO #TeamSmallBiz
Mon Nov 25 19:17:12 +0000 2013	405052567480455168	USNC_UNWomen	photo	0	9	405034480135438338	6	9	Mon Nov 25 18:05:19 +0000 2013	http://t.co/sHMIUYp3Cb	RT @USNC_UNWomen: We wear orange! #16DaysUSNC #orangeurworld #16days #Iwearorangebecause we combat #vaw globally with 15 USA chapters http:…
Mon Nov 25 04:40:50 +0000 2013	404832024076496896	projecteve1	0	0	2	404829538963951616	4	2	Mon Nov 25 04:30:58 +0000 2013	0	RT @projecteve1: How Myers-Briggs Personality Impacts Socio-Economic Status http://t.co/Adw1tKDfwO
Sun Nov 24 14:38:41 +0000 2013	404620090630352897	katychuang|PyDataConf|teoliphant|NYCPythonMeetup	0	1	1	0	0	0	0	0	@katychuang @PyDataConf @teoliphant @NYCPythonMeetup +1 this :) Leah is fabulous - shout out to her organizing such an awesome conference!
Mon Nov 11 15:18:55 +0000 2013	399919171531587584	0	0	0	0	0	0	0	0	0	To break cycle of poverty, Oklahoma Project provides free nursery, pre-K, and  coaching to disadvantaged homes http://t.co/daaWyKeAOq
Mon Oct 28 13:28:40 +0000 2013	394817995081400322	0	0	0	0	0	0	0	0	0	Stop asking “Why do girls dress like that for Halloween?" Instead ask “Why are those the only costumes for sale?” http://t.co/PgdNF0dIyl
Sun Oct 27 13:52:03 +0000 2013	394461493183254528	TakeHalloween|kickstarter	0	3	1	0	0	0	0	0	Looking for an #AdaLovelace Halloween costume? Check out and support  @TakeHalloween on @Kickstarter http://t.co/96EN1Okt1A
Tue Oct 22 12:11:37 +0000 2013	392624280850014208	geekgirlweb|TheNextWeb	0	0	1	392274687134539776	2	1	Mon Oct 21 13:02:28 +0000 2013	0	RT @geekgirlweb: Less of these at conferences, plzkthnxbai | 10 things you should NEVER say during presentations http://t.co/P6Tdno0T4p via…
Sun Oct 20 17:21:21 +0000 2013	391977451535880193	mmihaljevic	photo	0	10	313095124701806592	9	10	Sun Mar 17 01:11:09 +0000 2013	http://t.co/oqmTsknjSs	RT @mmihaljevic: Appropriate fortune cookie at #pycon http://t.co/oqmTsknjSs
Wed Oct 09 16:30:22 +0000 2013	387978355158433792	BethanyMacri	0	1	0	0	0	0	0	0	@BethanyMacri Twitter won't let me DM non-followers(?) Want to email me and I can send details? celia at nyc python dot com - thanks!
Mon Oct 07 20:14:58 +0000 2013	387310101846966272	BethanyMacri	0	0	0	0	0	0	0	0	@BethanyMacri Hi Bethany, I'm helping with PyData NYC. Would you be interested/available to teach 2 hr workshop for high school girls Nov 8?
Sat Sep 14 22:24:05 +0000 2013	379007674240614400	0	0	1	1	0	0	0	0	0	NYC's Geekiest Girl's Night Out #GeekyGirlsNightOut http://t.co/3zvn1fqcCE
Wed Sep 11 12:26:22 +0000 2013	377770089832923136	WriteSpeakCode	0	0	0	0	0	0	0	0	@WriteSpeakCode Call for speakers is now open for #PyData NYC 2013. Submit your talk/tutorial/workshop proposal at http://t.co/P6iiYJ379T
Wed Sep 11 04:29:07 +0000 2013	377649986537676800	girldevelopit	0	1	2	0	0	0	0	0	@girldevelopit Call for speakers is now open for #PyData NYC 2013. Submit your talk or tutorial/workshop proposal at http://t.co/P6iiYJ379T
Wed Sep 11 04:27:35 +0000 2013	377649599504064512	CallbackWomen	0	0	3	0	0	0	0	0	@CallbackWomen Call for speakers is now open for #PyData NYC 2013. Submit your talk or tutorial/workshop proposal at http://t.co/P6iiYJ379T
Wed Sep 11 04:20:34 +0000 2013	377647832817098752	PyDataConf	0	0	14	372413644325150722	2	14	Tue Aug 27 17:41:46 +0000 2013	0	RT @PyDataConf: Call for speakers is now open for #PyData NYC 2013. Submit your talk or tutorial/workshop proposal at http://t.co/8vzl55Y8Cx
Fri Aug 30 11:35:06 +0000 2013	373408532457979904	courteneyervin|hacknjill	0	0	4	372369332224794624	0	4	Tue Aug 27 14:45:41 +0000 2013	0	RT @courteneyervin: Hitting up Hack'n Jill's #BuildnPlay game dev event in October. Wanna come? http://t.co/hdfvT1ldDx via @hacknjill
Fri Aug 30 11:34:53 +0000 2013	373408476573089792	hacknjill|Gilt	0	0	2	372346931298959360	2	2	Tue Aug 27 13:16:40 +0000 2013	0	RT @hacknjill: Don't miss out on #buildnplay at @gilt NYC sept 10 &amp; oct 4-5! Learn about and make your own web and mobile games! http://t.c…
Thu Aug 29 15:30:38 +0000 2013	373105420375576576	WriteSpeakCode|allirense	0	0	7	367692447239118849	0	7	Wed Aug 14 17:01:25 +0000 2013	0	RT @WriteSpeakCode: @allirense describes Write Day at Write/Speak/Code 2013 - Yes, Virginia, You Are an Expert http://t.co/FWFlztmkPU
Mon Aug 19 15:21:46 +0000 2013	369479310433738754	lsblakk	0	0	5	367659856997527553	1	5	Wed Aug 14 14:51:55 +0000 2013	0	RT @lsblakk: I'm going to and apply for Flossie. Who else wants financial support getting to London for women in open source conf? http://t…
Mon Aug 19 15:20:26 +0000 2013	369478974897795073	MacDiva|pycon|NYCPyLadies	0	0	5	364807065073500160	3	5	Tue Aug 06 17:55:56 +0000 2013	0	RT @MacDiva: Women of Code: Want to propose a @PyCon talk? Polish your pitch with @NYCPyLadies on 8/22: http://t.co/yucmCcfo4S
Mon Aug 19 15:19:44 +0000 2013	369478796384038912	NYCPyLadies	0	0	2	368452029448204288	1	2	Fri Aug 16 19:19:43 +0000 2013	0	RT @NYCPyLadies: Getting More Women to Submit Talk Proposals http://t.co/LVWvQnLO69
Mon Aug 19 15:13:05 +0000 2013	369477122416328704	Chartbeat|NYCPyLadies	0	6	5	0	0	0	0	0	Women devs! The tech community wants YOU to speak, come Thurs 8/22 to @Chartbeat Studios + get started! @NYCPyLadies http://t.co/Ix6YWcuu4O
Sat Aug 17 04:31:56 +0000 2013	368590998399504384	FastCompany|WriteSpeakCode	0	4	1	0	0	0	0	0	Google offers Grants 4 Women To Attend Tech Conferences @FastCompany http://t.co/dhBIvjtlAd @WriteSpeakCode
Thu Aug 01 18:33:14 +0000 2013	363004510181924864	0	0	0	0	0	0	0	0	0	Women as a Force for Change http://t.co/qr9hRUcLkI
Mon Jul 15 22:39:11 +0000 2013	356905815103385601	FlaskNYC|10gen	0	0	3	356867851207970816	0	3	Mon Jul 15 20:08:20 +0000 2013	0	RT @FlaskNYC: The #flask for django users event has a new location. Thanks to @10gen for letting us use their space. http://t.co/k7lvW1ONCO…
Fri Jul 12 06:12:22 +0000 2013	355570308750647297	dirn	0	0	0	0	0	0	0	0	@dirn totally!
Thu Jul 11 17:41:57 +0000 2013	355381461630730240	dontusethiscode	0	0	0	0	0	0	0	0	@dontusethiscode can you post your wheel of fortune up on github? :)
Thu Jul 11 15:01:26 +0000 2013	355341064149807105	Coffitivity	0	1	0	0	0	0	0	0	Prepping for a deploy with @coffitivity! http://t.co/eWew3FQ1Si #sounds4work
Thu Jul 11 14:39:32 +0000 2013	355335554990215170	jroxann|ruha9|BlackGirlsCode	0	0	5	355274107195105280	3	5	Thu Jul 11 10:35:22 +0000 2013	0	RT @jroxann: Tonight Documentary "Black Girls Code" examines issues of race &amp; gender in tech. http://t.co/sZG1jvamvV Thx @ruha9 @BlackGirls…
Thu Jul 11 14:37:06 +0000 2013	355334942516977664	nursingclio	0	1	0	0	0	0	0	0	Same-Sex Marriage DOES Threaten "Traditional" Marriage :) http://t.co/t9tgGhaCI4 via @nursingclio
Thu Jul 11 07:53:54 +0000 2013	355233474455666688	DIYGirls	0	0	3	355013575259074561	1	3	Wed Jul 10 17:20:06 +0000 2013	0	RT @DIYGirls: It's Time to Find the Women in Tech - Forbes http://t.co/RrElPB4Dfv
Thu Jul 11 00:32:33 +0000 2013	355122402935574529	ReinaWilliams	0	0	1	351045667512258560	0	1	Sat Jun 29 18:33:03 +0000 2013	0	RT @ReinaWilliams: #NinaSimone. #ThatIsAll #vibratehigher THIS &lt;3 http://t.co/AZPyGlhSlY http://t.co/DjhrwuAlft
Wed Jul 10 23:52:06 +0000 2013	355112225574371328	bkey	0	0	0	0	0	0	0	0	@bkey great to see you at last night's meetup! i wanted to chat and see how've you been. will you be at any of next week's events?
Wed Jul 10 23:27:13 +0000 2013	355105959749758976	ashedryden	0	0	23	355010090417393664	10	23	Wed Jul 10 17:06:15 +0000 2013	0	RT @ashedryden: If you run a business teaching new developers, I will happily come speak about diversity and being an ally. Seriously.
Wed Jul 10 18:22:55 +0000 2013	355029380256370689	DBNess|ohours	0	1	0	0	0	0	0	0	Hey @DBNess - I just recommended your @OHours to a friend ... will you be having any soon?
Wed Jul 10 18:08:51 +0000 2013	355025842444836864	WriteSpeakCode|DBNess|CodeMontage	0	0	2	351699244618481667	0	2	Mon Jul 01 13:50:08 +0000 2013	0	RT @WriteSpeakCode: Continuing the discussion of @dbness @CodeMontage at Code Day: Your License Is Your Interface http://t.co/PeLusqWw1l
Wed Jul 10 18:08:34 +0000 2013	355025770080509952	WriteSpeakCode	0	0	7	351696721681723392	1	7	Mon Jul 01 13:40:07 +0000 2013	0	RT @WriteSpeakCode: How to maintain a successful open source project — Medium http://t.co/EDl7D1qHGc
Wed Jul 10 17:51:52 +0000 2013	355021566100250624	darrellsilver|dirn|darrellsilver	0	0	6	354755414006562816	1	6	Wed Jul 10 00:14:16 +0000 2013	0	RT @darrellsilver: The first meetup for Flask! Brought to you by @dirn &amp; @darrellsilver: http://t.co/dsXO5Asg16
Wed Jul 10 16:50:26 +0000 2013	355006105627262976	pycon	0	0	10	352174928126148610	1	10	Tue Jul 02 21:20:20 +0000 2013	0	RT @pycon: You can now view the Call For Proposals announcement on our blog at http://t.co/kt7P2PinIY
Wed Jul 10 16:49:09 +0000 2013	355005784964337665	superstrong|zapier|twilio|HubSpot	0	0	2	351747829737340928	0	2	Mon Jul 01 17:03:12 +0000 2013	0	RT @superstrong: How we help Meetup attendees subscribe to our newsletter via text message - http://t.co/HoGAvolfcQ - featuring @zapier @tw…
Wed Jul 10 16:48:40 +0000 2013	355005663295963137	SolanoLabs|Knewton	0	0	4	354738203359584257	3	4	Tue Jul 09 23:05:53 +0000 2013	0	RT @SolanoLabs: Looking forward to the exciting #python talks @knewton with #nycpython - view the stream here: http://t.co/ckWdufhQkH
Wed Jul 10 16:46:41 +0000 2013	355005162416390146	NYCPythonMeetup	0	0	0	0	0	0	0	0	@NYCPythonMeetup I really liked this bar! Definitely worth going to again :)
Tue Jul 09 05:29:21 +0000 2013	354472321211301888	GuernicaMag	0	0	0	0	0	0	0	0	Before there was "mansplaining", there was Rebecca Solnit's 2008 critique of male arrogance  http://t.co/GDU08ondhP via @GuernicaMag
Tue Jul 09 03:55:53 +0000 2013	354448799575441408	dowserDOTorg	0	0	0	0	0	0	0	0	Reduce, Reuse, Recycle, or Repair: The Pop Up Repair Shop in NYC | Dowser http://t.co/wOiSWTaNbn via @dowserDOTorg
Tue Jul 09 03:51:34 +0000 2013	354447713774993408	jwo	0	0	3	354009681158606848	3	3	Sun Jul 07 22:50:59 +0000 2013	0	RT @jwo: What I love about this (https://t.co/lsLmQ5DWZF) is it’s the opposite of what a former company did, almost every line. OtherCo suc…
Tue Jul 09 03:34:51 +0000 2013	354443503234854912	ksenish	0	0	2	354439143004184576	2	2	Tue Jul 09 03:17:31 +0000 2013	0	RT @ksenish: What Python developers need to know before migrating to Go(lang) http://t.co/RLRXW45PNm
Sun Jul 07 02:19:38 +0000 2013	353699801633800192	SwiftAlphaOne	0	1	0	0	0	0	0	0	The elements of a great API demo. http://t.co/XWHuQ1n2AT via @SwiftAlphaOne
Tue Jul 02 16:57:20 +0000 2013	352108741048537088	0	0	0	0	0	0	0	0	0	More women die from drug overdoses than from cervical cancer or car accidents| http://t.co/O8WDrHnUEW
Tue Jul 02 16:54:48 +0000 2013	352108105636642816	NYCPythonMeetup|FancyHands	0	0	2	352098478576508928	1	2	Tue Jul 02 16:16:33 +0000 2013	0	RT @NYCPythonMeetup: Don't forget to come by office hours tonight @fancyhands #nycpython http://t.co/pctUStDo8O
Tue Jul 02 16:50:49 +0000 2013	352107100731736067	msfoundation	0	0	8	352102086802022400	0	8	Tue Jul 02 16:30:53 +0000 2013	0	RT @msfoundation: #Racematters: Black students are disproportionately affected by increasing student loan interest rates http://t.co/HUIkTt…
Tue Jul 02 16:47:35 +0000 2013	352106286982246401	amightygirl	0	0	2	352105571530440705	1	2	Tue Jul 02 16:44:44 +0000 2013	0	RT @amightygirl: 12-yr-old Caleigh Harden collected almost 4,000 books for needy children in her community! https://t.co/lOHj28OlhF
Tue Jul 02 16:47:21 +0000 2013	352106229570609152	NancyPelosi	0	0	114	352105681102442497	44	114	Tue Jul 02 16:45:10 +0000 2013	0	RT @NancyPelosi: Congrats to 8-yr old Genea Harrison, MD's 1st woman Governor. It's only for a day, but she's setting the bar high: http://…
Tue Jul 02 16:46:42 +0000 2013	352106064189198336	collegeprdtvty|BlackGirlsCode|CODE2040	0	0	7	352099099891351552	2	7	Tue Jul 02 16:19:01 +0000 2013	0	RT @collegeprdtvty: Colleges are working to graduate more women #STEM degree holders. Keep up the good work @Blackgirlscode @Code2040 http:…
Tue Jul 02 00:40:16 +0000 2013	351862854141493248	CatalystInc	0	0	7	351860611224846338	5	7	Tue Jul 02 00:31:21 +0000 2013	0	RT @CatalystInc: How #Etsy is bringing in more women in #engineering #STEM http://t.co/0t5jgPOqwW
Tue Jul 02 00:39:47 +0000 2013	351862733551058944	goldieblox|ToysRUs|JenSiebelNewsom	0	0	0	0	0	0	0	0	Engineering toys for girls - YES! @goldieblox  @ToysRUs @JenSiebelNewsom http://t.co/SXzDNZkzDC
Tue May 10 15:56:30 +0000 2011	67981344797499392	0	0	0	0	0	0	0	0	0	How 6 Top Women Entrepreneurs Grew Their Companies Like Crazy http://t.co/Meb61WF
Tue Jul 02 00:39:47 +0000 2013	351862733551058944	goldieblox|ToysRUs|JenSiebelNewsom	0	0	0	0	0	0	0	0	Engineering toys for girls - YES! @goldieblox  @ToysRUs @JenSiebelNewsom http://t.co/SXzDNZkzDC
Tue Jul 02 00:25:08 +0000 2013	351859046749437952	good	0	0	27	351855484497690624	12	27	Tue Jul 02 00:10:59 +0000 2013	0	RT @GOOD: Anti-abuse ads only kids can see http://t.co/A4uQu8H0kF
Sun Jun 30 19:15:30 +0000 2013	351418736747626496	GreatestQuotes	0	0	872	351416700173959168	633	872	Sun Jun 30 19:07:24 +0000 2013	0	RT @GreatestQuotes: One important key to success is self-confidence. An important key to self-confidence is preparation. - Arthur Ashe
